input	engine	exit	wall_s	cpu_s	maxrss_kb	status
sia_csmith_147.c	oracle	0	0.09	0.08	51556	MATCH
sia_csmith_147.c	lean	0	0.19	0.18	85376	MATCH
sia_csmith_148.c	oracle	124	15.05	15.04	711576	CERB_SKIP
sia_csmith_148.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_149.c	oracle	0	0.04	0.04	49472	MATCH
sia_csmith_149.c	lean	0	0.07	0.06	83776	MATCH
sia_csmith_150.c	oracle	0	0.04	0.04	49020	MATCH
sia_csmith_150.c	lean	0	0.06	0.05	83648	MATCH
sia_csmith_151.c	oracle	124	15.05	15.04	690428	CERB_SKIP
sia_csmith_151.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_152.c	oracle	0	0.04	0.03	49000	MATCH
sia_csmith_152.c	lean	0	0.07	0.06	83876	MATCH
sia_csmith_153.c	oracle	0	0.04	0.03	48228	MATCH
sia_csmith_153.c	lean	0	0.06	0.06	85300	MATCH
sia_csmith_154.c	oracle	0	0.05	0.05	51664	MATCH
sia_csmith_154.c	lean	0	0.09	0.08	87540	MATCH
sia_csmith_155.c	oracle	124	15.05	15.05	717228	CERB_SKIP
sia_csmith_155.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_156.c	oracle	0	0.04	0.03	48932	MATCH
sia_csmith_156.c	lean	0	0.07	0.06	83228	MATCH
sia_csmith_157.c	oracle	124	15.05	15.05	648608	CERB_SKIP
sia_csmith_157.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_158.c	oracle	124	15.05	15.04	711684	CERB_SKIP
sia_csmith_158.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_159.c	oracle	0	0.06	0.06	51112	MATCH
sia_csmith_159.c	lean	0	0.15	0.15	85760	MATCH
sia_csmith_160.c	oracle	0	0.04	0.04	49672	MATCH
sia_csmith_160.c	lean	0	0.06	0.06	83740	MATCH
sia_csmith_161.c	oracle	0	7.08	7.08	343084	TIMEOUT
sia_csmith_161.c	lean	124	15.00	14.99	248296	TIMEOUT
sia_csmith_162.c	oracle	124	15.02	15.01	296520	CERB_SKIP
sia_csmith_162.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_163.c	oracle	124	15.04	15.03	507692	CERB_SKIP
sia_csmith_163.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_164.c	oracle	0	0.23	0.22	57920	MATCH
sia_csmith_164.c	lean	0	0.68	0.67	86696	MATCH
sia_csmith_165.c	oracle	0	0.04	0.03	48868	MATCH
sia_csmith_165.c	lean	0	0.06	0.06	84784	MATCH
sia_csmith_166.c	oracle	0	0.05	0.04	52120	MATCH
sia_csmith_166.c	lean	0	0.08	0.08	88340	MATCH
sia_csmith_167.c	oracle	0	0.04	0.03	49360	MATCH
sia_csmith_167.c	lean	0	0.06	0.06	84092	MATCH
sia_csmith_168.c	oracle	0	0.05	0.04	50016	MATCH
sia_csmith_168.c	lean	0	0.08	0.07	79440	MATCH
sia_csmith_169.c	oracle	0	5.60	5.59	306060	TIMEOUT
sia_csmith_169.c	lean	124	15.00	14.99	289296	TIMEOUT
sia_csmith_170.c	oracle	0	0.06	0.05	50324	MATCH
sia_csmith_170.c	lean	0	0.12	0.11	84508	MATCH
sia_csmith_171.c	oracle	124	15.04	15.03	578400	CERB_SKIP
sia_csmith_171.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_172.c	oracle	0	0.04	0.04	49024	MATCH
sia_csmith_172.c	lean	0	0.06	0.06	83436	MATCH
sia_csmith_173.c	oracle	0	0.04	0.03	49396	MATCH
sia_csmith_173.c	lean	0	0.06	0.05	83852	MATCH
sia_csmith_174.c	oracle	124	15.05	15.04	735396	CERB_SKIP
sia_csmith_174.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_175.c	oracle	0	0.04	0.04	49020	MATCH
sia_csmith_175.c	lean	0	0.07	0.06	84684	MATCH
sia_csmith_176.c	oracle	0	0.04	0.03	48528	MATCH
sia_csmith_176.c	lean	0	0.06	0.05	83340	MATCH
sia_csmith_177.c	oracle	0	0.05	0.04	50016	MATCH
sia_csmith_177.c	lean	0	0.08	0.07	82488	MATCH
sia_csmith_178.c	oracle	0	0.13	0.12	57256	MATCH
sia_csmith_178.c	lean	0	0.35	0.35	91600	MATCH
sia_csmith_179.c	oracle	0	0.04	0.04	49008	MATCH
sia_csmith_179.c	lean	0	0.06	0.06	83744	MATCH
sia_csmith_180.c	oracle	124	15.05	15.04	684972	CERB_SKIP
sia_csmith_180.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_181.c	oracle	0	1.00	0.99	94240	MATCH
sia_csmith_181.c	lean	0	3.26	3.26	119260	MATCH
sia_csmith_182.c	oracle	0	0.04	0.03	49424	MATCH
sia_csmith_182.c	lean	0	0.06	0.05	83984	MATCH
sia_csmith_183.c	oracle	124	15.04	15.04	613264	CERB_SKIP
sia_csmith_183.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_184.c	oracle	0	0.07	0.06	50376	MATCH
sia_csmith_184.c	lean	0	0.14	0.13	82132	MATCH
sia_csmith_185.c	oracle	0	0.04	0.03	48692	MATCH
sia_csmith_185.c	lean	0	0.06	0.06	83992	MATCH
sia_csmith_186.c	oracle	0	0.10	0.10	54096	MATCH
sia_csmith_186.c	lean	0	0.25	0.25	87908	MATCH
sia_csmith_187.c	oracle	0	0.06	0.05	55236	MATCH
sia_csmith_187.c	lean	0	0.13	0.12	94088	MATCH
sia_csmith_188.c	oracle	124	15.04	15.03	721960	CERB_SKIP
sia_csmith_188.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_189.c	oracle	124	15.03	15.02	450828	CERB_SKIP
sia_csmith_189.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_190.c	oracle	124	15.04	15.04	569040	CERB_SKIP
sia_csmith_190.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_191.c	oracle	124	15.05	15.04	657228	CERB_SKIP
sia_csmith_191.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_192.c	oracle	0	0.06	0.06	50888	MATCH
sia_csmith_192.c	lean	0	0.09	0.08	87956	MATCH
sia_csmith_193.c	oracle	124	15.04	15.03	555220	CERB_SKIP
sia_csmith_193.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_194.c	oracle	0	0.05	0.05	49656	MATCH
sia_csmith_194.c	lean	0	0.07	0.07	85828	MATCH
sia_csmith_195.c	oracle	124	15.04	15.03	650632	CERB_SKIP
sia_csmith_195.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_196.c	oracle	0	0.05	0.05	51184	MATCH
sia_csmith_196.c	lean	0	0.11	0.11	86380	MATCH
sia_csmith_197.c	oracle	0	0.04	0.03	47760	MATCH
sia_csmith_197.c	lean	0	0.06	0.05	83524	MATCH
sia_csmith_198.c	oracle	0	0.07	0.07	51352	MATCH
sia_csmith_198.c	lean	0	0.17	0.17	82940	MATCH
sia_csmith_199.c	oracle	0	0.04	0.03	49556	MATCH
sia_csmith_199.c	lean	0	0.07	0.07	83996	MATCH
sia_csmith_200.c	oracle	0	0.05	0.04	49788	MATCH
sia_csmith_200.c	lean	0	0.07	0.07	85540	MATCH
sia_csmith_201.c	oracle	124	15.04	15.03	619928	CERB_SKIP
sia_csmith_201.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_202.c	oracle	0	0.08	0.07	55492	MATCH
sia_csmith_202.c	lean	0	0.16	0.16	94052	MATCH
sia_csmith_203.c	oracle	124	15.04	15.04	600884	CERB_SKIP
sia_csmith_203.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_204.c	oracle	124	15.05	15.04	687988	CERB_SKIP
sia_csmith_204.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_205.c	oracle	0	1.03	1.03	83300	MATCH
sia_csmith_205.c	lean	0	3.28	3.27	105328	MATCH
sia_csmith_206.c	oracle	124	15.04	15.04	638740	CERB_SKIP
sia_csmith_206.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_207.c	oracle	0	0.05	0.05	54524	MATCH
sia_csmith_207.c	lean	0	0.11	0.10	91584	MATCH
sia_csmith_208.c	oracle	0	0.04	0.03	49132	MATCH
sia_csmith_208.c	lean	0	0.06	0.06	85152	MATCH
sia_csmith_209.c	oracle	0	0.07	0.06	53036	MATCH
sia_csmith_209.c	lean	0	0.16	0.15	89112	MATCH
sia_csmith_210.c	oracle	0	0.04	0.03	49340	MATCH
sia_csmith_210.c	lean	0	0.07	0.06	82176	MATCH
sia_csmith_211.c	oracle	0	0.04	0.03	48452	MATCH
sia_csmith_211.c	lean	0	0.06	0.06	83328	MATCH
sia_csmith_212.c	oracle	0	0.04	0.04	48836	MATCH
sia_csmith_212.c	lean	0	0.07	0.06	83792	MATCH
sia_csmith_213.c	oracle	0	0.06	0.05	54528	MATCH
sia_csmith_213.c	lean	0	0.15	0.14	90800	MATCH
sia_csmith_214.c	oracle	124	15.04	15.04	632008	CERB_SKIP
sia_csmith_214.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_215.c	oracle	0	0.11	0.10	53940	MATCH
sia_csmith_215.c	lean	0	0.30	0.29	87032	MATCH
sia_csmith_216.c	oracle	0	0.14	0.13	53536	MATCH
sia_csmith_216.c	lean	0	0.38	0.37	87788	MATCH
sia_csmith_217.c	oracle	0	0.05	0.05	50936	MATCH
sia_csmith_217.c	lean	0	0.08	0.07	87800	MATCH
sia_csmith_218.c	oracle	0	0.04	0.04	48644	MATCH
sia_csmith_218.c	lean	0	0.06	0.06	83444	MATCH
sia_csmith_219.c	oracle	0	0.04	0.04	49404	MATCH
sia_csmith_219.c	lean	0	0.06	0.06	83196	MATCH
sia_csmith_220.c	oracle	0	0.04	0.03	48216	MATCH
sia_csmith_220.c	lean	0	0.06	0.05	83360	MATCH
sia_csmith_221.c	oracle	0	0.08	0.07	50300	MATCH
sia_csmith_221.c	lean	0	0.19	0.19	82732	MATCH
sia_csmith_222.c	oracle	124	15.04	15.02	568584	CERB_SKIP
sia_csmith_222.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_223.c	oracle	0	0.04	0.03	49380	MATCH
sia_csmith_223.c	lean	0	0.07	0.06	85064	MATCH
sia_csmith_224.c	oracle	0	0.62	0.62	74660	MATCH
sia_csmith_224.c	lean	0	1.88	1.88	99128	MATCH
sia_csmith_225.c	oracle	0	0.05	0.04	50864	MATCH
sia_csmith_225.c	lean	0	0.08	0.08	88996	MATCH
sia_csmith_226.c	oracle	0	0.05	0.04	50212	MATCH
sia_csmith_226.c	lean	0	0.09	0.09	85424	MATCH
sia_csmith_227.c	oracle	0	0.04	0.04	49372	MATCH
sia_csmith_227.c	lean	0	0.06	0.05	83064	MATCH
sia_csmith_228.c	oracle	124	15.04	15.04	672464	CERB_SKIP
sia_csmith_228.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_229.c	oracle	124	15.05	15.03	697644	CERB_SKIP
sia_csmith_229.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_230.c	oracle	0	0.04	0.04	48776	MATCH
sia_csmith_230.c	lean	0	0.07	0.06	83756	MATCH
sia_csmith_231.c	oracle	0	0.04	0.03	48288	MATCH
sia_csmith_231.c	lean	0	0.06	0.05	83732	MATCH
sia_csmith_232.c	oracle	0	0.05	0.05	53176	MATCH
sia_csmith_232.c	lean	0	0.09	0.08	89140	MATCH
sia_csmith_233.c	oracle	0	0.04	0.03	48516	MATCH
sia_csmith_233.c	lean	0	0.06	0.06	79988	MATCH
sia_csmith_234.c	oracle	0	0.04	0.04	48364	MATCH
sia_csmith_234.c	lean	0	0.06	0.05	83624	MATCH
sia_csmith_235.c	oracle	0	0.04	0.03	48928	MATCH
sia_csmith_235.c	lean	0	0.06	0.06	84116	MATCH
sia_csmith_236.c	oracle	0	0.06	0.06	54004	MATCH
sia_csmith_236.c	lean	0	0.15	0.14	89268	MATCH
sia_csmith_237.c	oracle	0	0.05	0.04	50048	MATCH
sia_csmith_237.c	lean	0	0.09	0.08	85504	MATCH
sia_csmith_238.c	oracle	124	15.04	15.03	672336	CERB_SKIP
sia_csmith_238.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_239.c	oracle	0	0.04	0.04	49308	MATCH
sia_csmith_239.c	lean	0	0.06	0.06	84464	MATCH
sia_csmith_240.c	oracle	0	0.04	0.04	49044	MATCH
sia_csmith_240.c	lean	0	0.07	0.06	84740	MATCH
sia_csmith_241.c	oracle	0	0.04	0.04	48676	MATCH
sia_csmith_241.c	lean	0	0.06	0.06	83280	MATCH
sia_csmith_242.c	oracle	0	0.04	0.04	48836	MATCH
sia_csmith_242.c	lean	0	0.07	0.06	83264	MATCH
sia_csmith_243.c	oracle	0	0.04	0.04	48944	MATCH
sia_csmith_243.c	lean	0	0.07	0.06	79976	MATCH
sia_csmith_244.c	oracle	0	0.68	0.67	78012	MATCH
sia_csmith_244.c	lean	0	2.53	2.52	101120	MATCH
sia_csmith_245.c	oracle	0	0.05	0.04	49360	MATCH
sia_csmith_245.c	lean	0	0.07	0.07	84156	MATCH
sia_csmith_246.c	oracle	0	0.04	0.03	49388	MATCH
sia_csmith_246.c	lean	0	0.07	0.06	83804	MATCH
sia_csmith_247.c	oracle	0	0.04	0.03	49444	MATCH
sia_csmith_247.c	lean	0	0.06	0.06	83696	MATCH
sia_csmith_248.c	oracle	0	0.04	0.03	47960	MATCH
sia_csmith_248.c	lean	0	0.06	0.05	83948	MATCH
sia_csmith_249.c	oracle	0	0.05	0.04	50320	MATCH
sia_csmith_249.c	lean	0	0.09	0.08	82384	MATCH
sia_csmith_250.c	oracle	0	0.04	0.04	49120	MATCH
sia_csmith_250.c	lean	0	0.06	0.06	83540	MATCH
sia_csmith_251.c	oracle	0	0.04	0.03	49424	MATCH
sia_csmith_251.c	lean	0	0.07	0.06	83476	MATCH
sia_csmith_252.c	oracle	0	0.04	0.03	49752	MATCH
sia_csmith_252.c	lean	0	0.06	0.06	83316	MATCH
sia_csmith_253.c	oracle	0	0.04	0.03	49424	MATCH
sia_csmith_253.c	lean	0	0.06	0.06	83104	MATCH
sia_csmith_254.c	oracle	0	0.04	0.03	49508	MATCH
sia_csmith_254.c	lean	0	0.07	0.06	83948	MATCH
sia_csmith_255.c	oracle	0	0.04	0.03	49248	MATCH
sia_csmith_255.c	lean	0	0.06	0.06	83496	MATCH
sia_csmith_256.c	oracle	0	0.04	0.03	48800	MATCH
sia_csmith_256.c	lean	0	0.06	0.05	84852	MATCH
sia_csmith_257.c	oracle	124	15.04	15.03	630848	CERB_SKIP
sia_csmith_257.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_258.c	oracle	0	0.04	0.04	48912	MATCH
sia_csmith_258.c	lean	0	0.06	0.06	83784	MATCH
sia_csmith_259.c	oracle	0	0.05	0.05	50736	MATCH
sia_csmith_259.c	lean	0	0.08	0.07	86724	MATCH
sia_csmith_260.c	oracle	0	0.06	0.05	53744	MATCH
sia_csmith_260.c	lean	0	0.14	0.13	89700	MATCH
sia_csmith_261.c	oracle	0	0.04	0.04	49288	MATCH
sia_csmith_261.c	lean	0	0.07	0.06	83728	MATCH
sia_csmith_262.c	oracle	0	0.06	0.06	49504	MATCH
sia_csmith_262.c	lean	0	0.11	0.10	84948	MATCH
sia_csmith_263.c	oracle	0	0.05	0.05	49892	MATCH
sia_csmith_263.c	lean	0	0.10	0.09	83480	MATCH
sia_csmith_264.c	oracle	0	0.08	0.07	54488	MATCH
sia_csmith_264.c	lean	0	0.17	0.17	90044	MATCH
sia_csmith_265.c	oracle	0	0.05	0.04	51116	MATCH
sia_csmith_265.c	lean	0	0.08	0.07	86660	MATCH
sia_csmith_266.c	oracle	0	0.04	0.04	49964	MATCH
sia_csmith_266.c	lean	0	0.07	0.06	84968	MATCH
sia_csmith_267.c	oracle	0	0.04	0.04	49332	MATCH
sia_csmith_267.c	lean	0	0.06	0.05	83536	MATCH
sia_csmith_268.c	oracle	0	0.04	0.03	48500	MATCH
sia_csmith_268.c	lean	0	0.07	0.06	80076	MATCH
sia_csmith_269.c	oracle	0	0.04	0.04	49368	MATCH
sia_csmith_269.c	lean	0	0.06	0.06	83032	MATCH
sia_csmith_270.c	oracle	0	0.05	0.04	49744	MATCH
sia_csmith_270.c	lean	0	0.07	0.07	84824	MATCH
sia_csmith_271.c	oracle	0	0.06	0.05	54084	MATCH
sia_csmith_271.c	lean	0	0.12	0.11	91808	MATCH
sia_csmith_272.c	oracle	0	0.13	0.13	53964	MATCH
sia_csmith_272.c	lean	0	0.33	0.32	85792	MATCH
sia_csmith_273.c	oracle	0	0.04	0.04	48588	MATCH
sia_csmith_273.c	lean	0	0.07	0.06	80204	MATCH
sia_csmith_274.c	oracle	0	0.04	0.04	48712	MATCH
sia_csmith_274.c	lean	0	0.06	0.06	84044	MATCH
sia_csmith_275.c	oracle	0	0.18	0.18	57556	MATCH
sia_csmith_275.c	lean	0	0.54	0.54	89844	MATCH
sia_csmith_276.c	oracle	0	0.23	0.23	58816	MATCH
sia_csmith_276.c	lean	0	0.66	0.66	92724	MATCH
sia_csmith_277.c	oracle	0	0.04	0.04	49452	MATCH
sia_csmith_277.c	lean	0	0.08	0.07	83316	MATCH
sia_csmith_278.c	oracle	0	0.04	0.04	48380	MATCH
sia_csmith_278.c	lean	0	0.06	0.05	84080	MATCH
sia_csmith_279.c	oracle	0	0.09	0.09	54456	MATCH
sia_csmith_279.c	lean	0	0.24	0.23	89284	MATCH
sia_csmith_280.c	oracle	124	15.02	15.02	342344	CERB_SKIP
sia_csmith_280.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_281.c	oracle	0	0.06	0.05	54612	MATCH
sia_csmith_281.c	lean	0	0.12	0.12	89064	MATCH
sia_csmith_282.c	oracle	124	15.03	15.02	519432	CERB_SKIP
sia_csmith_282.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_283.c	oracle	0	0.04	0.03	49296	MATCH
sia_csmith_283.c	lean	0	0.06	0.06	83244	MATCH
sia_csmith_284.c	oracle	0	0.05	0.05	50512	MATCH
sia_csmith_284.c	lean	0	0.08	0.07	85824	MATCH
sia_csmith_285.c	oracle	124	15.04	15.04	634816	CERB_SKIP
sia_csmith_285.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_286.c	oracle	0	0.11	0.11	52776	MATCH
sia_csmith_286.c	lean	0	0.26	0.26	85144	MATCH
sia_csmith_287.c	oracle	124	15.04	15.03	678400	CERB_SKIP
sia_csmith_287.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_288.c	oracle	0	0.15	0.15	55052	MATCH
sia_csmith_288.c	lean	0	0.38	0.37	87916	MATCH
sia_csmith_289.c	oracle	0	0.04	0.03	48968	MATCH
sia_csmith_289.c	lean	0	0.06	0.06	84580	MATCH
sia_csmith_290.c	oracle	124	15.04	15.03	604004	CERB_SKIP
sia_csmith_290.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_291.c	oracle	0	0.04	0.03	49812	MATCH
sia_csmith_291.c	lean	0	0.06	0.05	85444	MATCH
sia_csmith_292.c	oracle	0	0.04	0.03	48936	MATCH
sia_csmith_292.c	lean	0	0.07	0.07	83188	MATCH
sia_csmith_293.c	oracle	0	0.04	0.03	49400	MATCH
sia_csmith_293.c	lean	0	0.06	0.06	85136	MATCH
sia_csmith_294.c	oracle	124	15.04	15.03	587360	CERB_SKIP
sia_csmith_294.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_295.c	oracle	124	15.02	15.02	291848	CERB_SKIP
sia_csmith_295.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_296.c	oracle	0	0.04	0.03	48652	MATCH
sia_csmith_296.c	lean	0	0.07	0.06	83552	MATCH
sia_csmith_297.c	oracle	0	0.04	0.04	48632	MATCH
sia_csmith_297.c	lean	0	0.06	0.05	83724	MATCH
sia_csmith_298.c	oracle	0	0.04	0.04	48372	MATCH
sia_csmith_298.c	lean	0	0.07	0.06	83492	MATCH
sia_csmith_299.c	oracle	0	1.81	1.80	110188	MATCH
sia_csmith_299.c	lean	0	5.51	5.50	124308	MATCH
sia_csmith_300.c	oracle	124	15.04	15.04	638256	CERB_SKIP
sia_csmith_300.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_301.c	oracle	0	0.04	0.03	49608	MATCH
sia_csmith_301.c	lean	0	0.06	0.06	84184	MATCH
sia_csmith_302.c	oracle	0	0.65	0.65	71240	MATCH
sia_csmith_302.c	lean	0	2.11	2.11	89592	MATCH
sia_csmith_303.c	oracle	0	0.05	0.04	50208	MATCH
sia_csmith_303.c	lean	0	0.09	0.09	85520	MATCH
sia_csmith_304.c	oracle	0	0.05	0.04	51424	MATCH
sia_csmith_304.c	lean	0	0.10	0.09	84868	MATCH
sia_csmith_305.c	oracle	0	0.06	0.06	52712	MATCH
sia_csmith_305.c	lean	0	0.13	0.13	88656	MATCH
sia_csmith_306.c	oracle	124	15.01	15.00	148084	CERB_SKIP
sia_csmith_306.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_307.c	oracle	0	0.04	0.03	49272	MATCH
sia_csmith_307.c	lean	0	0.07	0.06	83568	MATCH
sia_csmith_308.c	oracle	0	0.05	0.05	49884	MATCH
sia_csmith_308.c	lean	0	0.09	0.08	85792	MATCH
sia_csmith_309.c	oracle	124	15.04	15.03	714128	CERB_SKIP
sia_csmith_309.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_310.c	oracle	0	0.07	0.06	55308	MATCH
sia_csmith_310.c	lean	0	0.17	0.16	91308	MATCH
sia_csmith_311.c	oracle	0	0.04	0.04	49624	MATCH
sia_csmith_311.c	lean	0	0.06	0.06	84740	MATCH
sia_csmith_312.c	oracle	0	0.71	0.70	78780	MATCH
sia_csmith_312.c	lean	0	2.14	2.13	104436	MATCH
sia_csmith_313.c	oracle	0	0.04	0.04	49984	MATCH
sia_csmith_313.c	lean	0	0.06	0.06	85328	MATCH
sia_csmith_314.c	oracle	0	0.04	0.03	49276	MATCH
sia_csmith_314.c	lean	0	0.06	0.05	83584	MATCH
sia_csmith_315.c	oracle	0	0.04	0.03	49404	MATCH
sia_csmith_315.c	lean	0	0.08	0.07	85980	MATCH
sia_csmith_316.c	oracle	0	1.34	1.33	104184	MATCH
sia_csmith_316.c	lean	0	4.06	4.05	126900	MATCH
sia_csmith_317.c	oracle	0	0.55	0.54	70752	MATCH
sia_csmith_317.c	lean	0	1.59	1.59	99384	MATCH
sia_csmith_318.c	oracle	0	0.05	0.04	50272	MATCH
sia_csmith_318.c	lean	0	0.09	0.09	85504	MATCH
sia_csmith_319.c	oracle	124	15.04	15.03	658004	CERB_SKIP
sia_csmith_319.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_320.c	oracle	0	0.05	0.04	49592	MATCH
sia_csmith_320.c	lean	0	0.09	0.09	85832	MATCH
sia_csmith_321.c	oracle	0	0.19	0.19	58120	MATCH
sia_csmith_321.c	lean	0	0.62	0.61	89856	MATCH
sia_csmith_322.c	oracle	0	0.04	0.04	49288	MATCH
sia_csmith_322.c	lean	0	0.06	0.06	83840	MATCH
sia_csmith_323.c	oracle	0	0.04	0.04	50704	MATCH
sia_csmith_323.c	lean	0	0.07	0.06	86732	MATCH
sia_csmith_324.c	oracle	0	0.05	0.05	50796	MATCH
sia_csmith_324.c	lean	0	0.11	0.11	85952	MATCH
sia_csmith_325.c	oracle	0	0.04	0.04	49480	MATCH
sia_csmith_325.c	lean	0	0.07	0.06	83964	MATCH
sia_csmith_326.c	oracle	124	15.04	15.04	724488	CERB_SKIP
sia_csmith_326.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_327.c	oracle	0	0.04	0.03	49728	MATCH
sia_csmith_327.c	lean	0	0.06	0.05	83748	MATCH
sia_csmith_328.c	oracle	0	0.05	0.04	48900	MATCH
sia_csmith_328.c	lean	0	0.07	0.06	83424	MATCH
sia_csmith_329.c	oracle	0	0.04	0.03	49532	MATCH
sia_csmith_329.c	lean	0	0.06	0.05	83256	MATCH
sia_csmith_330.c	oracle	0	0.06	0.05	49584	MATCH
sia_csmith_330.c	lean	0	0.11	0.10	82960	MATCH
sia_csmith_331.c	oracle	0	0.07	0.06	51304	MATCH
sia_csmith_331.c	lean	0	0.14	0.13	84936	MATCH
sia_csmith_332.c	oracle	0	0.07	0.07	58908	MATCH
sia_csmith_332.c	lean	0	0.15	0.14	102164	MATCH
sia_csmith_333.c	oracle	0	0.05	0.05	49648	MATCH
sia_csmith_333.c	lean	0	0.10	0.09	85120	MATCH
sia_csmith_334.c	oracle	0	0.05	0.04	50104	MATCH
sia_csmith_334.c	lean	0	0.09	0.08	84068	MATCH
sia_csmith_335.c	oracle	0	0.04	0.04	50200	MATCH
sia_csmith_335.c	lean	0	0.08	0.07	84644	MATCH
sia_csmith_336.c	oracle	0	0.50	0.50	67712	MATCH
sia_csmith_336.c	lean	0	1.54	1.53	92096	MATCH
sia_csmith_337.c	oracle	0	0.05	0.04	49584	MATCH
sia_csmith_337.c	lean	0	0.07	0.06	85112	MATCH
sia_csmith_338.c	oracle	0	0.04	0.04	49040	MATCH
sia_csmith_338.c	lean	0	0.07	0.06	84036	MATCH
sia_csmith_339.c	oracle	0	0.08	0.07	51572	MATCH
sia_csmith_339.c	lean	0	0.19	0.18	86364	MATCH
sia_csmith_340.c	oracle	0	0.05	0.04	52944	MATCH
sia_csmith_340.c	lean	0	0.09	0.08	90108	MATCH
sia_csmith_341.c	oracle	124	15.04	15.03	649964	CERB_SKIP
sia_csmith_341.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_342.c	oracle	0	0.05	0.04	51876	MATCH
sia_csmith_342.c	lean	0	0.09	0.08	89840	MATCH
sia_csmith_343.c	oracle	0	0.05	0.04	48752	MATCH
sia_csmith_343.c	lean	0	0.07	0.06	84516	MATCH
sia_csmith_344.c	oracle	0	0.06	0.06	53656	MATCH
sia_csmith_344.c	lean	0	0.12	0.12	92420	MATCH
sia_csmith_345.c	oracle	124	15.05	15.03	670256	CERB_SKIP
sia_csmith_345.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_346.c	oracle	0	0.06	0.06	50032	MATCH
sia_csmith_346.c	lean	0	0.13	0.12	85692	MATCH
sia_csmith_347.c	oracle	0	0.04	0.04	47924	MATCH
sia_csmith_347.c	lean	0	0.07	0.07	83204	MATCH
sia_csmith_348.c	oracle	0	0.04	0.04	48892	MATCH
sia_csmith_348.c	lean	0	0.07	0.06	83384	MATCH
sia_csmith_349.c	oracle	0	0.07	0.06	49560	MATCH
sia_csmith_349.c	lean	0	0.14	0.13	82452	MATCH
sia_csmith_350.c	oracle	0	0.05	0.04	49384	MATCH
sia_csmith_350.c	lean	0	0.09	0.08	83148	MATCH
sia_csmith_351.c	oracle	0	0.04	0.04	49032	MATCH
sia_csmith_351.c	lean	0	0.06	0.06	80188	MATCH
sia_csmith_352.c	oracle	124	15.04	15.03	552836	CERB_SKIP
sia_csmith_352.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_353.c	oracle	0	0.09	0.09	51416	MATCH
sia_csmith_353.c	lean	0	0.19	0.19	87832	MATCH
sia_csmith_354.c	oracle	0	0.04	0.04	49100	MATCH
sia_csmith_354.c	lean	0	0.07	0.07	83032	MATCH
sia_csmith_355.c	oracle	0	1.21	1.20	87852	MATCH
sia_csmith_355.c	lean	0	3.94	3.93	99904	MATCH
sia_csmith_356.c	oracle	124	15.05	15.02	647128	CERB_SKIP
sia_csmith_356.c	lean	NA	NA	NA	NA	CERB_SKIP
